repo,commit_hash,file_path,is_buggy,loc,sloc,avg_complexity,max_complexity,maintainability_index,num_contributors,num_commits,num_bug_fixes,file_age_commits,lines_added,lines_deleted,import_count,max_nesting_depth,commit_hour,author_commits,files_in_commit,day_of_week,is_first_contribution,commit_msg_length
sqlalchemy,81e72ca9,examples/versioned_history/history_meta.py,1,349,254,7.38,26,46.33,1,1,1,0,1,1,16,6,23,1,63,4,1,112
sqlalchemy,81e72ca9,lib/sqlalchemy/dialects/oracle/provision.py,1,288,197,2.59,10,51.52,2,4,3,0,1,1,23,6,23,1,63,4,1,112
sqlalchemy,81e72ca9,lib/sqlalchemy/dialects/sqlite/pysqlite.py,1,754,544,2.45,12,42.12,3,4,2,0,1,1,32,5,23,1,63,4,1,112
sqlalchemy,81e72ca9,lib/sqlalchemy/ext/asyncio/engine.py,1,1473,794,1.29,5,42.63,4,5,3,4,1,1,56,3,23,1,63,4,1,112
sqlalchemy,81e72ca9,lib/sqlalchemy/orm/state_changes.py,1,196,140,2.33,5,63.41,3,4,3,0,1,1,15,6,23,1,63,4,1,112
sqlalchemy,81e72ca9,lib/sqlalchemy/sql/lambdas.py,1,1443,961,2.49,15,16.76,2,4,4,0,1,1,40,8,23,1,63,4,1,112
sqlalchemy,fb408b8e,lib/sqlalchemy/connectors/asyncio.py,1,476,311,1.59,5,39.12,4,6,5,0,1,1,27,5,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/dialects/oracle/oracledb.py,1,894,673,1.8,7,32.5,3,5,4,0,1,1,17,4,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/dialects/oracle/types.py,1,350,165,1.47,4,65.23,3,3,3,0,1,1,12,4,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/dialects/oracle/vector.py,1,368,146,2.57,7,59.73,3,3,2,0,3,3,9,6,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/dialects/postgresql/asyncpg.py,1,1331,973,1.72,9,8.95,3,10,9,0,1,1,48,6,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/ext/asyncio/base.py,1,281,175,2.12,12,58.22,2,3,2,0,1,1,22,5,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/ext/horizontal_shard.py,1,481,310,3.88,14,51.95,1,1,1,0,1,1,42,5,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/orm/descriptor_props.py,1,1183,861,3.39,18,21.29,3,7,7,0,1,1,76,7,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/orm/state_changes.py,1,196,140,2.33,5,63.41,3,4,3,3,1,1,15,6,23,2,61,3,1,99
sqlalchemy,fb408b8e,lib/sqlalchemy/sql/visitors.py,1,1157,487,1.77,6,42.78,2,4,3,0,1,1,32,7,23,2,61,3,1,99
sqlalchemy,fb408b8e,tools/toxnox.py,1,252,155,6.67,8,61.89,2,5,2,0,1,1,10,8,23,2,61,3,1,99
sqlalchemy,3988071d,lib/sqlalchemy/dialects/oracle/__init__.py,1,83,71,0.0,0,100.0,3,3,3,0,1,1,34,0,14,194,31,0,0,629
sqlalchemy,3988071d,lib/sqlalchemy/dialects/oracle/provision.py,1,297,201,2.56,10,51.06,2,4,3,6,0,9,24,6,14,194,31,0,0,629
sqlalchemy,3988071d,lib/sqlalchemy/dialects/postgresql/__init__.py,1,171,156,0.0,0,100.0,2,2,2,0,1,1,83,0,14,194,31,0,0,629
sqlalchemy,3988071d,noxfile.py,1,386,256,3.9,21,53.58,1,21,4,0,3,1,10,4,14,194,31,0,0,629
sqlalchemy,01dcb7a9,lib/sqlalchemy/dialects/mssql/provision.py,0,185,136,2.9,7,56.11,1,2,0,0,22,5,19,5,22,194,1,5,0,86
sqlalchemy,ceeac6d9,lib/sqlalchemy/util/__init__.py,0,157,148,0.0,0,100.0,3,4,1,0,1,0,140,0,15,194,6,5,0,942
sqlalchemy,8849e2b7,lib/sqlalchemy/util/_has_cython.py,0,46,30,1.0,1,91.51,1,1,0,0,2,0,8,2,22,46,13,3,0,202
sqlalchemy,8849e2b7,lib/sqlalchemy/util/cython.py,0,79,44,1.0,1,100.0,2,2,0,0,1,0,5,1,22,46,13,3,0,202
sqlalchemy,8849e2b7,setup.py,0,97,77,0.0,0,58.25,3,3,0,0,1,0,13,3,22,46,13,3,0,202
sqlalchemy,8849e2b7,tools/cython_imports.py,0,75,56,3.0,4,64.22,1,2,1,0,7,4,3,3,22,46,13,3,0,202
sqlalchemy,66d55b51,examples/performance/short_selects.py,0,178,124,1.92,2,45.66,1,1,0,0,28,58,13,3,17,194,2,4,0,345
sqlalchemy,9a0d0043,lib/sqlalchemy/exc.py,1,910,418,1.61,13,46.06,1,2,2,0,12,0,16,5,10,194,20,4,0,854
sqlalchemy,9a0d0043,lib/sqlalchemy/orm/writeonly.py,1,688,500,2.14,11,33.38,2,4,3,0,7,1,51,4,10,194,20,4,0,854
sqlalchemy,40c2400a,lib/sqlalchemy/sql/_selectable_constructors.py,0,773,388,1.03,2,100.0,2,2,1,0,2,2,46,2,12,1,7,0,1,516
sqlalchemy,40c2400a,lib/sqlalchemy/sql/_typing.py,0,485,283,1.14,3,64.35,3,4,1,0,13,6,67,2,12,1,7,0,1,516
sqlalchemy,40c2400a,lib/sqlalchemy/sql/coercions.py,0,1373,1057,2.83,26,2.55,3,4,2,0,2,1,60,7,12,1,7,0,1,516
sqlalchemy,6baf3b9f,lib/sqlalchemy/dialects/oracle/__init__.py,1,81,69,0.0,0,100.0,3,3,3,27,2,0,33,0,6,1,9,6,1,917
sqlalchemy,6baf3b9f,lib/sqlalchemy/dialects/oracle/types.py,1,318,150,1.5,4,66.75,3,3,3,30,32,0,12,4,6,1,9,6,1,917
sqlalchemy,4f87f4d9,lib/sqlalchemy/dialects/postgresql/ext.py,0,593,279,2.44,7,57.86,2,2,1,0,5,1,31,4,5,8,2,0,1,249
sqlalchemy,b9e3cacb,lib/sqlalchemy/__init__.py,0,295,279,1.0,1,100.0,5,8,6,0,2,0,268,1,13,194,28,0,0,580
sqlalchemy,b9e3cacb,lib/sqlalchemy/sql/__init__.py,0,153,137,2.0,2,63.58,3,5,3,0,3,0,119,2,13,194,28,0,0,580
sqlalchemy,b9e3cacb,lib/sqlalchemy/sql/coercions.py,0,1372,1056,2.83,26,2.57,3,4,2,6,4,0,59,7,13,194,28,0,0,580
sqlalchemy,b9e3cacb,lib/sqlalchemy/sql/expression.py,0,170,154,0.0,0,100.0,4,9,6,0,2,0,148,0,13,194,28,0,0,580
sqlalchemy,b9e3cacb,lib/sqlalchemy/sql/roles.py,0,332,187,1.14,3,100.0,2,2,1,0,10,1,13,3,13,194,28,0,0,580
sqlalchemy,b9e3cacb,lib/sqlalchemy/sql/util.py,0,1486,980,4.23,27,7.01,2,5,2,0,3,3,76,7,13,194,28,0,0,580
sqlalchemy,b9e3cacb,lib/sqlalchemy/util/compat.py,0,287,187,3.06,15,45.73,3,3,1,0,22,0,26,4,13,194,28,0,0,580
sqlalchemy,b9e3cacb,noxfile.py,0,386,256,3.9,21,53.58,1,21,4,31,2,2,10,4,13,194,28,0,0,580
sqlalchemy,2169a295,lib/sqlalchemy/dialects/mysql/provision.py,1,147,99,2.0,7,63.73,2,4,1,0,2,2,12,3,22,194,6,4,0,198
sqlalchemy,3d6a109c,lib/sqlalchemy/dialects/oracle/provision.py,1,221,156,2.64,10,52.99,2,4,3,40,99,23,18,6,1,194,21,3,0,1111
sqlalchemy,3d6a109c,lib/sqlalchemy/dialects/sqlite/provision.py,1,196,123,3.0,14,57.71,1,1,1,0,28,1,16,6,1,194,21,3,0,1111
sqlalchemy,3d6a109c,lib/sqlalchemy/pool/impl.py,1,573,334,1.96,8,45.13,2,4,3,0,9,0,27,5,1,194,21,3,0,1111
sqlalchemy,0260f7e5,lib/sqlalchemy/engine/_processors_cy.py,0,92,55,2.0,3,71.27,2,2,1,0,1,1,8,3,11,194,10,4,0,68
sqlalchemy,0260f7e5,lib/sqlalchemy/engine/_row_cy.py,0,232,160,1.65,5,56.17,3,3,1,0,1,0,19,5,11,194,10,4,0,68
sqlalchemy,0260f7e5,lib/sqlalchemy/engine/_util_cy.py,0,136,96,3.57,7,64.47,2,3,1,0,1,1,16,5,11,194,10,4,0,68
sqlalchemy,0260f7e5,lib/sqlalchemy/engine/row.py,0,397,161,1.25,3,62.97,2,2,0,0,1,1,24,6,11,194,10,4,0,68
sqlalchemy,0260f7e5,lib/sqlalchemy/orm/mapped_collection.py,0,557,288,2.32,6,56.08,2,2,1,0,4,4,29,5,11,194,10,4,0,68
sqlalchemy,0260f7e5,lib/sqlalchemy/sql/_util_cy.py,0,127,65,1.56,3,74.74,2,4,3,0,3,2,11,4,11,194,10,4,0,68
sqlalchemy,0260f7e5,lib/sqlalchemy/util/_collections_cy.py,0,516,367,2.03,7,26.17,2,3,1,0,1,0,17,5,11,194,10,4,0,68
sqlalchemy,0260f7e5,lib/sqlalchemy/util/_immutabledict_cy.py,0,208,132,1.34,8,61.87,3,3,2,45,1,1,12,5,11,194,10,4,0,68
sqlalchemy,0b8e3dd0,noxfile.py,0,386,256,3.9,21,53.58,1,21,4,36,5,0,10,4,11,194,1,3,0,178
sqlalchemy,88028954,lib/sqlalchemy/dialects/mysql/provision.py,0,147,99,2.0,7,63.73,2,4,1,4,10,0,12,3,1,194,20,2,0,1972
sqlalchemy,88028954,lib/sqlalchemy/dialects/oracle/provision.py,0,221,156,2.64,10,52.99,2,4,3,43,2,1,18,6,1,194,20,2,0,1972
sqlalchemy,88028954,noxfile.py,0,381,252,3.7,21,54.23,1,21,4,37,7,3,9,4,1,194,20,2,0,1972
sqlalchemy,cf620056,lib/sqlalchemy/dialects/mssql/provision.py,0,168,125,2.6,6,56.96,1,2,0,38,6,0,19,5,19,194,62,0,0,785
sqlalchemy,cf620056,lib/sqlalchemy/dialects/mysql/provision.py,0,137,91,2.14,7,65.34,2,4,1,6,24,0,11,3,19,194,62,0,0,785
sqlalchemy,cf620056,lib/sqlalchemy/dialects/oracle/vector.py,0,368,146,2.57,7,59.73,3,3,2,42,6,2,9,6,19,194,62,0,0,785
sqlalchemy,cf620056,noxfile.py,0,377,250,3.6,20,54.62,1,21,4,39,1,1,9,4,19,194,62,0,0,785
sqlalchemy,f6714c8e,noxfile.py,0,377,250,3.6,20,54.62,1,21,4,46,5,2,9,4,16,194,5,0,0,847
sqlalchemy,850f7ae1,lib/sqlalchemy/orm/__init__.py,1,174,153,1.0,1,100.0,2,6,3,0,1,0,145,1,23,46,7,0,0,183
sqlalchemy,8383e3f4,noxfile.py,0,374,247,3.6,20,54.3,1,21,4,49,10,9,9,4,11,194,2,5,0,324
sqlalchemy,8383e3f4,tools/toxnox.py,0,252,155,6.67,8,61.89,2,5,2,52,4,0,10,8,11,194,2,5,0,324
sqlalchemy,95ab6ed7,lib/sqlalchemy/engine/_row_cy.py,0,231,160,1.65,5,55.92,3,3,1,15,89,22,19,5,13,1,8,5,1,3418
sqlalchemy,95ab6ed7,lib/sqlalchemy/engine/row.py,0,397,161,1.25,3,63.02,2,2,0,15,0,17,24,6,13,1,8,5,1,3418
sqlalchemy,95ab6ed7,lib/sqlalchemy/util/cython.py,0,78,43,1.0,1,100.0,2,2,0,37,17,0,5,1,13,1,8,5,1,3418
sqlalchemy,95ab6ed7,setup.py,0,96,76,0.0,0,58.32,3,3,0,37,5,0,13,3,13,1,8,5,1,3418
sqlalchemy,d160cb53,tools/generate_sql_functions.py,0,267,207,10.0,24,51.99,2,2,0,0,10,4,12,9,12,1,4,1,1,532
sqlalchemy,33264146,lib/sqlalchemy/sql/__init__.py,1,149,133,2.0,2,64.04,3,5,3,25,1,0,115,2,20,46,26,3,0,987
sqlalchemy,33264146,lib/sqlalchemy/sql/_util_cy.py,1,134,75,1.56,3,74.93,2,4,3,21,9,17,10,4,20,46,26,3,0,987
sqlalchemy,33264146,lib/sqlalchemy/sql/cache_key.py,1,1057,782,3.19,21,24.35,1,2,2,0,27,18,31,12,20,46,26,3,0,987
sqlalchemy,33264146,lib/sqlalchemy/sql/expression.py,1,167,151,0.0,0,100.0,4,9,6,25,1,0,145,0,20,46,26,3,0,987
sqlalchemy,33264146,lib/sqlalchemy/sql/lambdas.py,1,1442,960,2.49,15,16.78,2,4,4,62,2,1,39,8,20,46,26,3,0,987
sqlalchemy,33264146,lib/sqlalchemy/sql/traversals.py,1,1037,800,2.78,25,0.0,1,1,1,0,5,0,26,6,20,46,26,3,0,987
sqlalchemy,33264146,lib/sqlalchemy/sql/visitors.py,1,1154,486,1.77,6,42.82,2,4,3,59,3,0,32,7,20,46,26,3,0,987
sqlalchemy,0d372ea0,noxfile.py,0,373,248,3.6,20,53.76,1,21,4,58,4,2,9,4,9,194,3,0,0,91
sqlalchemy,828bedbe,doc/build/conf.py,1,490,193,1.0,1,77.3,1,3,1,0,6,3,3,1,8,194,1,0,0,125
sqlalchemy,98361f19,lib/sqlalchemy/__init__.py,1,287,271,1.0,1,100.0,5,8,6,33,4,0,260,1,13,194,31,5,0,824
sqlalchemy,98361f19,lib/sqlalchemy/schema.py,1,71,61,0.0,0,100.0,3,4,3,0,2,1,57,0,13,194,31,5,0,824
sqlalchemy,143d2a78,lib/sqlalchemy/dialects/postgresql/operators.py,1,129,96,0.0,0,100.0,1,1,1,0,1,0,1,0,14,194,10,4,0,699
sqlalchemy,6f2275d8,lib/sqlalchemy/dialects/oracle/oracledb.py,0,894,673,1.8,7,32.5,3,5,4,82,2,5,17,4,17,1,2,4,1,393
sqlalchemy,6f2275d8,lib/sqlalchemy/dialects/postgresql/psycopg.py,0,815,578,1.55,9,26.12,3,5,4,0,76,0,42,4,17,1,2,4,1,393
sqlalchemy,368f5ac6,lib/sqlalchemy/orm/state.py,0,1175,597,2.97,26,21.34,2,2,1,0,25,0,49,7,16,194,3,1,0,360
sqlalchemy,93968e2c,noxfile.py,1,369,247,3.6,20,53.89,1,21,4,81,3,1,9,4,15,194,1,1,0,793
sqlalchemy,5e62ea65,noxfile.py,0,369,247,3.6,20,53.89,1,21,4,82,1,1,9,4,14,194,1,1,0,298
sqlalchemy,2bb96389,noxfile.py,0,369,246,3.6,20,53.99,1,21,4,86,4,0,9,4,11,194,1,0,0,206
sqlalchemy,3db9c6be,noxfile.py,0,369,246,3.6,20,53.99,1,21,4,87,4,0,9,4,10,194,4,0,0,233
sqlalchemy,7f5e9e73,lib/sqlalchemy/__init__.py,1,286,270,1.0,1,100.0,5,8,6,58,1,0,259,1,9,1,18,1,1,638
sqlalchemy,7f5e9e73,lib/sqlalchemy/schema.py,1,70,60,0.0,0,100.0,3,4,3,25,1,0,56,0,9,1,18,1,1,638
sqlalchemy,7f5e9e73,lib/sqlalchemy/sql/ddl.py,1,1501,711,2.97,21,24.08,5,8,6,92,150,1,41,7,9,1,18,1,1,638
sqlalchemy,7f5e9e73,lib/sqlalchemy/util/preloaded.py,1,150,93,3.0,6,71.99,1,1,1,0,2,0,38,4,9,1,18,1,1,638
sqlalchemy,f9acbeb7,lib/sqlalchemy/__init__.py,1,286,270,1.0,1,100.0,5,8,6,61,2,0,259,1,4,1,14,3,1,604
sqlalchemy,f9acbeb7,lib/sqlalchemy/sql/expression.py,1,165,149,0.0,0,100.0,4,9,6,61,2,0,143,0,4,1,14,3,1,604
sqlalchemy,e3df5977,noxfile.py,0,365,245,3.6,20,53.84,1,21,4,99,25,48,9,4,15,194,2,6,0,93
sqlalchemy,e3df5977,tools/toxnox.py,0,248,152,6.0,6,62.73,2,5,2,102,42,0,10,8,15,194,2,6,0,93
sqlalchemy,e1f3b43a,noxfile.py,1,385,259,4.1,24,52.37,1,21,4,100,3,0,9,4,16,194,2,5,0,303
sqlalchemy,e1f3b43a,tools/toxnox.py,1,229,128,6.5,7,65.28,2,5,2,103,1,24,9,8,16,194,2,5,0,303
sqlalchemy,0ab0d0c9,tools/generate_sql_functions.py,0,261,202,9.33,23,53.51,2,2,0,47,7,10,11,9,10,1,41,5,1,260
sqlalchemy,80576bea,noxfile.py,0,385,259,4.1,24,52.37,1,21,4,103,6,2,9,4,20,194,1,2,0,83
sqlalchemy,056a96ce,noxfile.py,0,381,255,4.0,23,52.81,1,21,4,105,2,0,9,4,19,194,1,2,0,82
sqlalchemy,6728b624,noxfile.py,0,379,253,4.0,23,52.93,1,21,4,106,7,2,9,4,18,194,1,2,0,93
sqlalchemy,1577c1d1,noxfile.py,0,374,250,3.8,21,53.48,1,21,4,107,7,2,9,4,18,194,1,2,0,104
sqlalchemy,c78c39ba,noxfile.py,0,369,246,3.6,19,54.46,1,21,4,108,3,1,9,4,17,194,1,2,0,186
sqlalchemy,a1eeb2e2,noxfile.py,1,367,245,3.5,18,54.69,1,21,4,111,2,2,9,4,15,194,1,2,0,64
sqlalchemy,03116b8c,lib/sqlalchemy/sql/annotation.py,1,588,373,1.66,9,45.83,3,3,3,122,5,3,26,5,14,194,5,2,0,408
sqlalchemy,1dd96d27,lib/sqlalchemy/dialects/postgresql/pg_catalog.py,1,326,283,1.17,2,59.42,2,2,2,0,18,0,23,4,16,46,6,2,0,870
sqlalchemy,938d70ae,doc/build/conf.py,0,490,193,1.0,1,77.3,1,3,1,60,11,0,3,1,1,194,4,6,0,64
sqlalchemy,b2aa0e25,lib/sqlalchemy/ext/indexable.py,0,364,239,3.57,6,61.78,1,2,0,0,36,18,13,4,15,8,3,4,0,571
sqlalchemy,456727df,lib/sqlalchemy/event/attr.py,0,674,439,1.77,8,29.14,1,1,0,0,35,14,36,6,10,1,24,4,1,1058
sqlalchemy,456727df,lib/sqlalchemy/util/__init__.py,0,156,147,0.0,0,100.0,3,4,1,137,2,0,139,0,10,1,24,4,1,1058
sqlalchemy,456727df,lib/sqlalchemy/util/compat.py,0,265,172,3.38,15,48.48,3,3,1,110,13,0,24,4,10,1,24,4,1,1058
sqlalchemy,456727df,lib/sqlalchemy/util/concurrency.py,0,322,194,2.11,7,55.76,2,2,1,0,2,0,19,6,10,1,24,4,1,1058
sqlalchemy,456727df,setup.py,0,91,72,0.0,0,57.1,3,3,0,128,9,1,12,3,10,1,24,4,1,1058
sqlalchemy,e833474d,lib/sqlalchemy/dialects/sqlite/pysqlite.py,0,754,544,2.45,12,42.12,3,4,2,148,67,37,32,5,8,4,2,5,1,1432
sqlalchemy,9f16251b,tools/format_docs_code.py,0,451,382,16.6,41,29.82,2,2,0,0,18,10,14,8,9,194,2,0,0,205
sqlalchemy,e688617c,lib/sqlalchemy/__init__.py,1,285,269,1.0,1,100.0,5,8,6,118,1,0,258,1,20,46,18,0,0,1095
sqlalchemy,e688617c,lib/sqlalchemy/dialects/postgresql/named_types.py,1,522,251,2.11,5,54.8,2,2,2,0,51,52,20,4,20,46,18,0,0,1095
sqlalchemy,e688617c,lib/sqlalchemy/schema.py,1,69,59,0.0,0,100.0,3,4,3,85,1,0,55,0,20,46,18,0,0,1095
sqlalchemy,e688617c,lib/sqlalchemy/sql/__init__.py,1,148,132,2.0,2,64.16,3,5,3,118,1,0,114,2,20,46,18,0,0,1095
sqlalchemy,e688617c,lib/sqlalchemy/sql/ddl.py,1,1433,675,2.95,21,25.25,5,8,6,152,88,20,39,7,20,46,18,0,0,1095
sqlalchemy,3d7022a9,lib/sqlalchemy/connectors/aioodbc.py,1,159,104,1.57,3,69.37,1,2,2,0,5,3,10,3,13,194,10,6,0,320
sqlalchemy,3d7022a9,lib/sqlalchemy/connectors/asyncio.py,1,455,292,1.57,5,40.57,4,6,5,153,22,1,26,5,13,194,10,6,0,320
sqlalchemy,3d7022a9,lib/sqlalchemy/dialects/mysql/aiomysql.py,1,224,167,1.38,3,63.51,3,6,5,0,5,3,22,4,13,194,10,6,0,320
sqlalchemy,3d7022a9,lib/sqlalchemy/dialects/mysql/asyncmy.py,1,209,155,1.42,3,58.62,3,6,5,0,10,5,24,3,13,194,10,6,0,320
sqlalchemy,3d7022a9,lib/sqlalchemy/dialects/oracle/oracledb.py,1,898,676,1.8,7,32.48,3,5,4,153,2,2,17,4,13,194,10,6,0,320
sqlalchemy,3d7022a9,lib/sqlalchemy/dialects/postgresql/asyncpg.py,1,1326,969,1.74,9,8.98,3,10,9,153,19,14,48,6,13,194,10,6,0,320
sqlalchemy,3d7022a9,lib/sqlalchemy/dialects/postgresql/psycopg.py,1,739,520,1.55,9,26.77,3,5,4,71,2,2,42,4,13,194,10,6,0,320
sqlalchemy,3d7022a9,lib/sqlalchemy/dialects/sqlite/aiosqlite.py,1,283,198,2.1,4,55.9,3,4,3,159,6,3,24,4,13,194,10,6,0,320
sqlalchemy,89a4174a,lib/sqlalchemy/connectors/aioodbc.py,1,157,102,1.57,3,69.79,1,2,2,1,3,1,9,3,16,194,13,5,0,1245
sqlalchemy,89a4174a,lib/sqlalchemy/connectors/asyncio.py,1,418,275,1.58,5,40.34,4,6,5,154,37,0,24,5,16,194,13,5,0,1245
sqlalchemy,89a4174a,lib/sqlalchemy/dialects/mysql/aiomysql.py,1,223,166,1.38,3,63.65,3,6,5,1,1,0,22,4,16,194,13,5,0,1245
sqlalchemy,89a4174a,lib/sqlalchemy/dialects/mysql/asyncmy.py,1,208,154,1.42,3,58.76,3,6,5,1,1,0,24,3,16,194,13,5,0,1245
sqlalchemy,89a4174a,lib/sqlalchemy/dialects/oracle/oracledb.py,1,896,674,1.8,7,32.58,3,5,4,154,3,1,16,4,16,194,13,5,0,1245
sqlalchemy,89a4174a,lib/sqlalchemy/dialects/postgresql/asyncpg.py,1,1291,944,1.74,9,9.14,3,10,9,154,44,9,46,6,16,194,13,5,0,1245
sqlalchemy,89a4174a,lib/sqlalchemy/dialects/postgresql/psycopg.py,1,737,518,1.55,9,26.85,3,5,4,72,3,1,41,4,16,194,13,5,0,1245
sqlalchemy,89a4174a,lib/sqlalchemy/dialects/sqlite/aiosqlite.py,1,282,197,2.1,4,56.02,3,4,3,160,1,0,24,4,16,194,13,5,0,1245
sqlalchemy,89a4174a,lib/sqlalchemy/exc.py,1,828,391,1.6,13,47.89,1,2,2,131,82,0,16,5,16,194,13,5,0,1245
sqlalchemy,fbb623d9,lib/sqlalchemy/dialects/postgresql/named_types.py,1,524,253,2.16,5,54.58,2,2,2,3,3,5,20,4,12,194,4,6,0,605
sqlalchemy,efd49a19,lib/sqlalchemy/dialects/postgresql/array.py,1,517,290,2.93,10,60.34,2,4,3,0,17,0,31,5,12,194,8,5,0,520
sqlalchemy,9156fadc,lib/sqlalchemy/dialects/postgresql/json.py,1,370,163,1.5,3,72.29,2,3,3,169,28,0,28,5,19,46,2,2,0,121
sqlalchemy,8488cc7a,lib/sqlalchemy/ext/declarative/extensions.py,0,560,196,4.91,15,54.93,1,2,1,0,2,2,19,8,18,194,15,6,0,922
sqlalchemy,8488cc7a,lib/sqlalchemy/orm/__init__.py,0,174,153,1.0,1,100.0,2,6,3,114,2,0,145,1,18,194,15,6,0,922
sqlalchemy,8488cc7a,lib/sqlalchemy/orm/properties.py,0,973,727,4.3,44,23.96,2,8,4,0,40,24,67,8,18,194,15,6,0,922
sqlalchemy,8488cc7a,lib/sqlalchemy/util/typing.py,0,711,442,2.78,21,34.4,2,5,1,0,25,1,40,9,18,194,15,6,0,922
sqlalchemy,459ebc66,lib/sqlalchemy/__init__.py,1,283,267,1.0,1,100.0,5,8,6,133,2,0,256,1,13,1,23,3,1,1025
sqlalchemy,459ebc66,lib/sqlalchemy/dialects/postgresql/ext.py,1,595,275,2.44,7,57.87,2,2,1,134,6,12,29,4,13,1,23,3,1,1025
sqlalchemy,459ebc66,lib/sqlalchemy/sql/__init__.py,1,147,131,2.0,2,64.28,3,5,3,133,1,0,113,2,13,1,23,3,1,1025
sqlalchemy,459ebc66,lib/sqlalchemy/sql/expression.py,1,163,147,0.0,0,100.0,4,9,6,133,2,0,141,0,13,1,23,3,1,1025
sqlalchemy,02c9d3ab,lib/sqlalchemy/ext/declarative/extensions.py,1,560,196,4.91,15,54.93,1,2,1,3,3,3,19,8,13,194,18,0,0,1528
sqlalchemy,02c9d3ab,lib/sqlalchemy/orm/__init__.py,1,171,150,1.0,1,100.0,2,6,3,117,1,0,142,1,13,194,18,0,0,1528
sqlalchemy,02c9d3ab,lib/sqlalchemy/orm/descriptor_props.py,1,1180,858,3.37,18,21.49,3,7,7,168,7,4,75,7,13,194,18,0,0,1528
sqlalchemy,02c9d3ab,lib/sqlalchemy/orm/properties.py,1,957,713,4.3,44,24.17,2,8,4,3,6,6,65,8,13,194,18,0,0,1528
sqlalchemy,5333228b,lib/sqlalchemy/orm/__init__.py,0,171,150,1.0,1,100.0,2,6,3,118,0,2,142,1,17,194,14,0,0,125
sqlalchemy,5333228b,lib/sqlalchemy/orm/properties.py,0,957,713,4.3,44,24.17,2,8,4,4,20,29,65,8,17,194,14,0,0,125
sqlalchemy,5333228b,lib/sqlalchemy/util/typing.py,0,687,425,2.88,21,34.96,2,5,1,4,1,25,40,9,17,194,14,0,0,125
sqlalchemy,e7ff28e2,lib/sqlalchemy/dialects/postgresql/array.py,0,517,290,2.93,10,60.34,2,4,3,14,2,1,31,5,19,194,6,4,0,165
sqlalchemy,e7ff28e2,lib/sqlalchemy/ext/asyncio/engine.py,0,1473,794,1.29,5,42.63,4,5,3,179,4,2,56,3,19,194,6,4,0,165
sqlalchemy,e7ff28e2,lib/sqlalchemy/orm/writeonly.py,0,688,500,2.14,11,33.38,2,4,3,149,2,2,51,4,19,194,6,4,0,165
sqlalchemy,adabce3a,lib/sqlalchemy/orm/__init__.py,1,170,149,1.0,1,100.0,2,6,3,122,1,0,141,1,15,194,8,1,0,744
sqlalchemy,7111dc0c,lib/sqlalchemy/orm/__init__.py,0,172,151,1.0,1,100.0,2,6,3,123,2,0,143,1,18,194,14,6,0,745
sqlalchemy,7111dc0c,lib/sqlalchemy/orm/properties.py,0,966,721,4.3,44,24.07,2,8,4,9,29,20,67,8,18,194,14,6,0,745
sqlalchemy,7111dc0c,lib/sqlalchemy/util/typing.py,0,711,442,2.78,21,34.4,2,5,1,9,25,1,40,9,18,194,14,6,0,745
sqlalchemy,a737e965,lib/sqlalchemy/orm/properties.py,0,957,713,4.3,44,24.17,2,8,4,11,36,10,65,8,21,194,7,2,0,1080
sqlalchemy,a737e965,lib/sqlalchemy/util/typing.py,0,687,425,2.88,21,34.96,2,5,1,11,3,2,40,9,21,194,7,2,0,1080
sqlalchemy,9eb35c66,lib/sqlalchemy/dialects/postgresql/array.py,1,507,281,2.64,6,61.54,2,4,3,19,13,4,31,5,9,194,3,4,0,357
sqlalchemy,3544d89d,lib/sqlalchemy/event/__init__.py,0,26,18,0.0,0,100.0,1,1,0,0,1,0,18,0,11,194,3,1,0,508
sqlalchemy,3544d89d,lib/sqlalchemy/event/legacy.py,0,258,202,3.62,9,53.1,1,1,0,0,15,3,15,6,11,194,3,1,0,508
sqlalchemy,0439f17f,lib/sqlalchemy/sql/util.py,1,1488,982,4.23,27,6.99,2,5,2,147,1,3,76,7,12,194,4,4,0,692
sqlalchemy,27c0dafb,tools/generate_proxy_methods.py,1,454,314,3.22,9,51.88,1,1,1,0,14,2,26,5,16,194,8,1,0,639
sqlalchemy,071abbb8,lib/sqlalchemy/orm/descriptor_props.py,1,1157,834,3.3,14,23.14,3,7,7,185,38,15,73,7,8,194,8,0,0,964
sqlalchemy,34740d33,lib/sqlalchemy/dialects/oracle/types.py,1,316,148,1.5,4,66.94,3,3,3,186,2,0,11,4,12,194,27,2,0,592
sqlalchemy,34740d33,lib/sqlalchemy/dialects/postgresql/hstore.py,1,406,215,1.6,5,59.77,1,1,1,0,8,1,10,4,12,194,27,2,0,592
